#####################################################################
# Alchemist log file - simulation started at: 2019-09-11T14:43+0000 #
#####################################################################
# 
#
# The columns have the following meaning: 
# time X[Mean] Y[Mean] 
12.95012243919357 23.0 3.0 
13.000199005431977 22.0 6.0 
13.050421323289521 24.0 5.0 
13.100029674857138 22.0 5.0 
13.150437077862183 21.0 5.0 
13.200015879363065 22.0 4.0 
13.250237272129853 25.0 3.0 
13.300313798243451 23.0 4.0 
13.350448852177108 24.0 3.0 
13.400012913947709 26.0 5.0 
13.450092767903216 26.0 5.0 
13.500053313443413 26.0 6.0 
13.550063449072823 30.0 2.0 
13.600071210078873 21.0 10.0 
13.650018214780669 29.0 4.0 
13.700362674487153 24.0 7.0 
13.750333007706999 26.0 3.0 
13.800055648427275 26.0 5.0 
13.850141968836471 27.0 4.0 
13.900039909314252 26.0 6.0 
13.951028015628015 30.0 3.0 
14.000035129705472 28.0 4.0 
14.050069739821259 32.0 1.0 
14.100101287975827 24.0 7.0 
14.150054938233403 26.0 6.0 
14.200053713343035 29.0 3.0 
14.250001750924296 31.0 1.0 
14.300590868610827 28.0 3.0 
14.350279266451514 27.0 4.0 
14.400124545332188 23.0 6.0 
14.45002656916597 26.0 4.0 
14.50000365254497 21.0 8.0 
14.550113700519573 25.0 4.0 
14.600421051355507 27.0 3.0 
14.65025244003933 25.0 5.0 
14.700222266809812 24.0 4.0 
14.750151839327556 25.0 4.0 
14.800089357451018 24.0 5.0 
14.850363527581846 26.0 5.0 
14.900115943674615 28.0 2.0 
14.950317937741284 25.0 7.0 
15.000325933519909 32.0 2.0 
15.05010215596886 30.0 4.0 
15.100200366045762 30.0 3.0 
15.15033777423431 30.0 1.0 
15.200004202524164 24.0 7.0 
15.250308272741801 24.0 7.0 
15.300009617010664 27.0 4.0 
15.350164069580467 27.0 3.0 
15.400174520810607 24.0 6.0 
15.450099484552007 28.0 3.0 
15.500028227905714 27.0 3.0 
15.550005072700326 27.0 2.0 
15.600081549993337 27.0 3.0 
15.650002968053926 22.0 5.0 
15.700053269033722 23.0 6.0 
15.750006477030965 27.0 3.0 
15.800725648395742 19.0 10.0 
15.850113501797736 27.0 2.0 
15.900066786148335 22.0 6.0 
15.950028590579773 21.0 7.0 
16.00091640602445 25.0 3.0 
16.050131073294477 24.0 4.0 
16.10003507488288 28.0 3.0 
16.1500294543088 28.0 3.0 
16.20004824931917 30.0 1.0 
16.250204540236528 25.0 5.0 
16.30007140920515 27.0 4.0 
16.350058798663802 25.0 6.0 
16.400448395540284 23.0 6.0 
16.450033756118817 25.0 3.0 
16.500188764544404 25.0 4.0 
16.55004107602092 24.0 4.0 
16.600070751983885 24.0 4.0 
16.65023823385049 23.0 5.0 
16.700171626304325 24.0 3.0 
16.750611319069552 20.0 5.0 
16.816725660624645 1.0 25.0 
16.9295870063736 1.0 26.0 
16.971430367282203 1.0 27.0 
17.01728156143267 0.0 31.0 
17.085274089904377 1.0 31.0 
17.106226053194245 2.0 32.0 
17.1790885940724 2.0 33.0 
17.249036993139736 1.0 35.0 
17.259725905094157 0.0 36.0 
17.342963856576368 1.0 36.0 
17.354756355391444 1.0 37.0 
17.50306259967517 1.0 38.0 
17.58060548024149 1.0 40.0 
17.624719730029295 1.0 41.0 
17.72962973642583 1.0 42.0 
17.79008144054436 1.0 44.0 
17.92562760618417 1.0 45.0 
18.0021221304941 1.0 46.0 
18.09922945118059 1.0 49.0 
18.103792984106196 0.0 50.0 
18.19190123319804 1.0 50.0 
18.213634957026915 1.0 51.0 
18.31373842121357 1.0 52.0 
18.351752278755086 1.0 54.0 
18.42784085141516 1.0 56.0 
18.48225019803403 1.0 57.0 
18.530282187441607 1.0 58.0 
18.57144106988171 1.0 59.0 
18.604764713797465 0.0 61.0 
18.661493676280188 2.0 62.0 
18.71659849014569 1.0 66.0 
18.780044942805937 1.0 67.0 
18.800912618004855 0.0 68.0 
18.861165251189973 1.0 69.0 
19.02778104852087 1.0 70.0 
19.120047625759252 1.0 71.0 
19.159720758224097 1.0 72.0 
19.20027971806046 0.0 74.0 
19.27193890191575 1.0 75.0 
19.36041088241861 1.0 76.0 
19.47242590344183 1.0 78.0 
19.52093096969206 1.0 79.0 
19.562628199359175 0.0 82.0 
19.605734633096837 0.0 84.0 
19.748835413237458 1.0 85.0 
19.76951401506489 1.0 86.0 
19.821849643877407 1.0 87.0 
19.857259185699583 2.0 87.0 
19.923275422033914 1.0 90.0 
19.956964658537817 1.0 92.0 
20.009188187898975 0.0 95.0 
20.0675649576914 1.0 96.0 
20.115576411296928 1.0 97.0 
20.17913839938634 1.0 98.0 
20.227851492980715 1.0 99.0 
20.273159496864505 0.0 102.0 
20.300684223711276 1.0 102.0 
20.354961940092277 1.0 104.0 
20.414161807317857 1.0 105.0 
20.453035883633575 3.0 106.0 
20.500034214460193 104.0 0.0 
