#####################################################################
# Alchemist log file - simulation started at: 2019-09-11T14:26+0000 #
#####################################################################
# rsc = 0.0, rsm = 2.0
#
# The columns have the following meaning: 
# time X[Mean] Y[Mean] 
693.0001939381832 58.0 1.0 
694.5001116582782 25.0 2.0 
696.0171065962462 1.0 49.0 
697.5001473032229 24.0 6.0 
699.0065754710115 1.0 44.0 
700.5000472312674 46.0 3.0 
702.0000381236811 24.0 4.0 
703.5274700371415 1.0 42.0 
705.000395524442 29.0 3.0 
706.5041630198866 0.0 49.0 
708.1297717454781 1.0 79.0 
709.5007071504737 1.0 102.0 
711.0000763721551 38.0 2.0 
712.5000300656448 26.0 4.0 
714.000025170749 19.0 7.0 
715.5554402186998 1.0 41.0 
717.0000161828443 59.0 0.0 
718.500105342637 20.0 8.0 
720.0006595148732 22.0 9.0 
721.5181921493315 0.0 42.0 
723.0001618141006 43.0 2.0 
724.5000427896055 23.0 6.0 
726.0036710349917 1.0 29.0 
727.5745477496843 1.0 66.0 
729.0000916493678 35.0 4.0 
730.5492180256507 1.0 25.0 
732.0001275651404 53.0 0.0 
733.5001798661011 18.0 11.0 
735.0004012550243 15.0 9.0 
736.6034761269383 1.0 36.0 
738.0014593034664 0.0 64.0 
739.5000558102638 43.0 2.0 
741.0000990368657 29.0 2.0 
742.5915852284248 1.0 27.0 
744.0256053102856 1.0 68.0 
745.5110970908928 1.0 90.0 
747.0418404295928 1.0 110.0 
748.500072716761 39.0 2.0 
750.0003896349681 27.0 4.0 
751.5001140673545 21.0 7.0 
753.0534074178378 1.0 34.0 
754.5273011170176 1.0 57.0 
756.0001027502014 28.0 3.0 
757.5594947304761 1.0 32.0 
759.0000153816914 42.0 3.0 
760.547739642207 1.0 28.0 
762.0001058821738 24.0 10.0 
763.5001637871354 28.0 1.0 
765.0004144446415 25.0 3.0 
766.5013064434995 0.0 28.0 
768.0145334440045 1.0 58.0 
769.5000077994534 44.0 4.0 
771.0000892892941 22.0 4.0 
772.5039322595916 1.0 32.0 
774.011915773421 1.0 58.0 
775.5000448145896 40.0 1.0 
777.000483305541 23.0 5.0 
778.5166252514477 1.0 42.0 
780.0312117835664 1.0 69.0 
781.5000366652207 58.0 2.0 
783.0000010577746 37.0 2.0 
784.5554683282967 1.0 31.0 
786.0000465913606 25.0 7.0 
787.5001756182446 30.0 0.0 
789.0000214340138 43.0 4.0 
790.5002330654302 12.0 11.0 
792.0561791965938 1.0 43.0 
793.5344529332698 1.0 71.0 
795.0000386349745 64.0 1.0 
796.5000852284435 34.0 2.0 
798.0026681326893 1.0 27.0 
799.684754790907 1.0 54.0 
801.0078981752282 1.0 78.0 
802.5584054941668 1.0 102.0 
804.0000311371515 37.0 4.0 
805.5003793607438 23.0 4.0 
807.053937286617 1.0 40.0 
808.5958133515791 1.0 62.0 
810.1182554428744 1.0 88.0 
811.545295069514 1.0 109.0 
813.0000313548104 88.0 1.0 
814.500149499714 32.0 2.0 
816.0026774168181 0.0 29.0 
817.5013251562631 0.0 43.0 
819.0001025093876 50.0 1.0 
820.5000467066036 33.0 2.0 
822.0001829123354 32.0 4.0 
823.5085483979893 1.0 37.0 
825.0017839545955 1.0 71.0 
826.5001896853391 76.0 2.0 
828.0001366444731 23.0 7.0 
829.5003739719575 23.0 6.0 
831.0003484122005 29.0 5.0 
832.5000612812003 31.0 1.0 
834.0345239718603 1.0 51.0 
835.5112376868748 1.0 72.0 
837.0001039876522 52.0 2.0 
838.500066356191 30.0 3.0 
840.0001324592012 34.0 2.0 
841.5001193005164 20.0 9.0 
843.019851809286 1.0 53.0 
844.5000032818508 26.0 4.0 
846.016179636228 1.0 34.0 
847.5000526355593 38.0 1.0 
849.0000968326256 22.0 7.0 
850.7672997777378 1.0 32.0 
852.0084626647043 1.0 55.0 
853.5000078401083 64.0 0.0 
855.0004570190864 21.0 7.0 
856.5037511236839 1.0 24.0 
858.000121056588 43.0 1.0 
859.5002934883945 21.0 6.0 
861.0254663239245 1.0 41.0 
862.5000286159968 27.0 6.0 
864.0001477614048 25.0 5.0 
865.5047244772578 2.0 50.0 
867.0001164750201 26.0 4.0 
868.5003035714064 17.0 9.0 
870.0004569514238 29.0 1.0 
871.5219922248907 1.0 39.0 
873.0483588821367 1.0 69.0 
874.5001236812604 62.0 3.0 
876.0002838135271 28.0 4.0 
877.5001139749031 21.0 4.0 
879.0001036945721 51.0 1.0 
880.5002722575399 21.0 3.0 
882.0722295154301 1.0 34.0 
883.5001533990139 35.0 3.0 
885.0004636142338 15.0 9.0 
886.5466533554916 1.0 29.0 
888.0000591444855 55.0 3.0 
889.5000487736785 27.0 3.0 
891.0004528183905 31.0 3.0 
892.5008412267916 2.0 49.0 
894.0000369214868 33.0 3.0 
895.5002008004155 22.0 4.0 
897.0001224528427 21.0 5.0 
898.5256129785035 1.0 23.0 
900.0589899654462 1.0 52.0 
901.5499018493286 1.0 76.0 
903.0002447455171 33.0 0.0 
904.5001150330235 24.0 4.0 
906.0013187870868 1.0 56.0 
907.6104387625688 1.0 77.0 
909.0000243957033 35.0 4.0 
910.5002147617316 25.0 5.0 
912.0003941016282 21.0 5.0 
913.500054744117 5.0 15.0 
915.0000711101255 23.0 7.0 
916.5006324241673 22.0 4.0 
918.0001875098502 31.0 4.0 
919.506352606337 0.0 35.0 
921.000054323948 60.0 2.0 
922.5172072615987 1.0 36.0 
924.000271634138 29.0 3.0 
925.5002055321681 24.0 2.0 
927.0007529179477 22.0 6.0 
928.5000755721235 21.0 9.0 
930.0002121067639 21.0 5.0 
931.5112678200553 1.0 58.0 
933.0564490655236 1.0 80.0 
934.5000085429302 64.0 2.0 
936.017234277554 0.0 32.0 
937.5000134896917 55.0 0.0 
939.0001959923567 33.0 3.0 
940.5732948169615 1.0 41.0 
942.0001523768873 34.0 3.0 
943.5054539540173 1.0 40.0 
945.0001134727295 31.0 4.0 
946.5000421890584 16.0 9.0 
948.0000307231592 13.0 12.0 
949.56409927034 1.0 47.0 
951.0044626122899 1.0 67.0 
952.5001952014173 43.0 5.0 
954.0001801075517 21.0 6.0 
955.5305808553851 1.0 49.0 
957.0001645575225 36.0 7.0 
958.5000579421337 32.0 3.0 
960.0000748766676 21.0 6.0 
961.5181179035299 1.0 38.0 
963.088879327296 1.0 61.0 
964.5000224207986 48.0 2.0 
966.0000139666334 27.0 6.0 
967.5000127179334 21.0 2.0 
969.0068826402511 0.0 37.0 
970.5000872933781 29.0 3.0 
972.0004598595564 18.0 8.0 
973.5019896285514 0.0 43.0 
975.0001256172571 36.0 1.0 
976.5000995269319 17.0 8.0 
978.0006692330613 13.0 9.0 
979.5001314302813 34.0 6.0 
981.0001360641219 15.0 13.0 
982.5295312776159 1.0 44.0 
984.0187148335872 1.0 70.0 
985.5173148684652 0.0 101.0 
987.000054720592 102.0 4.0 
988.5000388570364 48.0 2.0 
990.0001420628508 31.0 2.0 
991.5438031994818 1.0 47.0 
993.0000162940116 38.0 5.0 
994.5000170057638 23.0 6.0 
996.0000891628943 25.0 5.0 
997.5001070406737 19.0 5.0 
999.0091789459788 1.0 47.0 
1000.5003808065551 50.0 2.0 
1002.0007177415513 26.0 3.0 
1003.500022970416 27.0 2.0 
1005.0003188365255 1.0 41.0 
1006.604281730078 1.0 69.0 
1008.0000381395074 56.0 2.0 
1009.5001076604716 26.0 7.0 
1011.0004128972178 25.0 5.0 
